0.53, 0.022559
0.532, 0.0206545
0.534, 0.0187334
0.536, 0.0167974
0.538, 0.0148479
0.54, 0.0128865
0.542, 0.0109148
0.544, 0.00893445
0.546, 0.0069469
0.548, 0.00495379
0.55, 0.00295672
0.552, 0.00095729
0.554, -0.00104291
0.556, -0.00304227
0.558, -0.00503921
0.56, -0.00703211
0.562, -0.00901938
0.564, -0.0109994
0.566, -0.0129707
0.568, -0.0149316
0.57, -0.0168805
0.572, -0.018816
0.574, -0.0207363
0.576, -0.0226401
0.578, -0.0245258
0.58, -0.0263919
0.582, -0.0282368
0.584, -0.0300592
0.586, -0.0318575
0.588, -0.0336303
0.59, -0.0353762
0.592, -0.0370938
0.594, -0.0387818
0.596, -0.0404387
0.598, -0.0420633
0.6, -0.0436542
0.602, -0.0452102
0.604, -0.04673
0.606, -0.0482124
0.608, -0.0496563
0.61, -0.0510604
0.612, -0.0524237
0.614, -0.0537451
0.616, -0.0550235
0.618, -0.0562578
0.62, -0.0574471
0.622, -0.0585905
0.624, -0.059687
0.626, -0.0607358
0.628, -0.0617359
0.63, -0.0626867
0.632, -0.0635874
0.634, -0.0644371
0.636, -0.0652353
0.638, -0.0659813
0.64, -0.0666746
0.642, -0.0673145
0.644, -0.0679005
0.646, -0.0684322
0.648, -0.0689092
0.65, -0.0693311
0.652, -0.0696975
0.654, -0.0700081
0.656, -0.0702627
0.658, -0.0704611
0.66, -0.0706032
0.662, -0.0706887
0.664, -0.0707177
0.666, -0.0706902
0.668, -0.0706061
0.67, -0.0704655
0.672, -0.0702685
0.674, -0.0700153
0.676, -0.0697061
0.678, -0.0693411
0.68, -0.0689207
0.682, -0.0684451
0.684, -0.0679148
0.686, -0.0673301
0.688, -0.0666916
0.69, -0.0659997
0.692, -0.065255
0.694, -0.0644582
0.696, -0.0636097
0.698, -0.0627104
0.7, -0.0617609
0.702, -0.0607619
0.704, -0.0597144
0.706, -0.0586191
0.708, -0.0574769
0.71, -0.0562888
0.712, -0.0550556
0.714, -0.0537783
0.716, -0.052458
0.718, -0.0510958
0.72, -0.0496927
0.722, -0.0482498
0.724, -0.0467683
0.726, -0.0452495
0.728, -0.0436944
0.73, -0.0421043
0.732, -0.0404806
0.734, -0.0388245
0.736, -0.0371374
0.738, -0.0354205
0.74, -0.0336753
0.742, -0.0319031
0.744, -0.0301054
0.746, -0.0282837
0.748, -0.0264393
0.75, -0.0245738
0.752, -0.0226886
0.754, -0.0207852
0.756, -0.0188652
0.758, -0.0169302
0.76, -0.0149816
0.762, -0.013021
0.764, -0.0110499
0.766, -0.00907009
0.768, -0.00708298
0.77, -0.00509021
0.772, -0.00309336
0.774, -0.00109404
0.776, 0.000906163
0.778, 0.00290564
0.78, 0.00490278
0.782, 0.00689601
0.784, 0.00888372
0.786, 0.0108643
0.788, 0.0128362
0.79, 0.0147979
0.792, 0.0167477
0.794, 0.0186841
0.796, 0.0206055
0.798, 0.0225105
0.8, 0.0243975
0.802, 0.0262649
0.804, 0.0281114
0.806, 0.0299353
0.808, 0.0317353
0.81, 0.0335099
0.812, 0.0352577
0.814, 0.0369773
0.816, 0.0386673
0.818, 0.0403264
0.82, 0.0419532
0.822, 0.0435465
0.824, 0.0451049
0.826, 0.0466272
0.828, 0.0481123
0.83, 0.0495588
0.832, 0.0509657
0.834, 0.0523318
0.836, 0.0536561
0.838, 0.0549374
0.84, 0.0561748
0.842, 0.0573673
0.844, 0.0585138
0.846, 0.0596136
0.848, 0.0606656
0.85, 0.0616691
0.852, 0.0626233
0.854, 0.0635274
0.856, 0.0643806
0.858, 0.0651824
0.86, 0.065932
0.862, 0.0666289
0.864, 0.0672724
0.866, 0.0678622
0.868, 0.0683976
0.87, 0.0688784
0.872, 0.069304
0.874, 0.0696742
0.876, 0.0699886
0.878, 0.0702471
0.88, 0.0704494
0.882, 0.0705953
0.884, 0.0706847
0.886, 0.0707176
0.888, 0.0706939
0.89, 0.0706136
0.892, 0.0704769
0.894, 0.0702838
0.896, 0.0700344
0.898, 0.069729
0.9, 0.0693679
0.902, 0.0689512
0.904, 0.0684794
0.906, 0.0679528
0.908, 0.0673718
0.91, 0.066737
0.912, 0.0660487
0.914, 0.0653076
0.916, 0.0645143
